-3.39,2,-1,-15.8,-19.7,0
-14.2,-7,-7.5,-22,-23,0
-3.77,0.999,0.499,-14.4,-14.9,0
-36.9,0,-2.99,-19,-23,3
-6.36,0.035,0.035,-40,-40,0
-33,0.7,-1,-20,-23.9,3
-6.46,0.7,-1,-20,-23.9,0
-10.1,0.699,-1,-20,-24,0
-7.94,0.699,-1,-20,-23.9,0
-8.17,0.7,-1,-20,-24,0
-14.02,0.499,0,-13.4,-14.4,1
-5.95,0.499,0,-13.4,-14.4,0
-12.2,1.999,-1,-15.8,-18.8,0
-13.09,0.499,0,-13.4,-14.4,1
-4.8,0.499,0,-13.4,-14.4,0
-15.68,0.499,0,-13.4,-14.4,3
-7.27,1.999,-1,-15.8,-18.8,0
-1.07,0.499,0,-13.4,-14.4,0
-8.92,0.699,-1,-20,-24,0
-10.5,3,0,-21,-23,0
-3.46,0.7,-1,-20,-23.9,0
-7.91,0.7,-1,-20,-24,0
-16.7,-1.99,-2.99,-28.8,-30,0
-8.73,-1.99,-2.99,-28.8,-30,0
-7.09,0.699,-1,-20,-23.9,0
-21.31,0.7,-1,-20,-23.9,1
-11.9,0.699,-1,-20,-23.9,0
-22.53,0.7,-1,-20,-23.9,1
-5.14,0.699,-1,-20,-24,0
-8.06,0.699,-1,-20,-23.9,0
-27.12,0.699,-1,-20,-23.9,3
-15.4,-1.99,-2.99,-23,-23,0
-6.03,0.699,-1,-20,-23.9,0
-5.69,-1.99,-2.99,-28.8,-30,0
-4.38,0.7,-1,-20,-23.9,0
-2.47,0.499,0,-13.4,-14.4,0
-14.8,-7,-7.5,-22,-23,0
-8.76,-1,-1.5,-14.8,-15.8,0
-6.65,3.499,0.499,-14.4,-17.4,0
-11.3,1.999,-1,-15.8,-18.8,0
-2.85,0.499,0,-13.4,-14.4,0
-3.5,3.499,0.499,-14.4,-18.3,0
-15.78,3.499,0.499,-14.4,-18.3,1
-7.91,2,-1,-15.8,-19.7,0
-17.2,-5,-7,-24.9,-26,0
-12.4,2,-1,-15.8,-19.7,0
-2.09,3.499,0.499,-14.4,-18.3,0
-9.88,2,-1,-15.8,-19.7,0
-17.65,0,-1,-15.8,-16.8,3
-10.5,0,-1,-15.8,-16.8,0
-3.39,3.499,0.499,-14.4,-18.3,0
3.5,3.499,0.499,-14.4,-18.3,4
-15.7,2,-1,-15.8,-19.7,0
-4.73,0,-1,-15.8,-16.8,0
0.017,3.499,0.499,-14.4,-18.3,0
-16.7,2,-1,-15.8,-19.7,1
-10.3,2,-1,-15.8,-19.7,0
-4.71,3.499,0.499,-14.4,-18.3,0
-9.69,0,-1,-15.8,-16.8,0
-15.88,3.499,0.499,-14.14,-18.3,1
-10.2,0,-1,-15.8,-16.8,0
-3.59,3.499,0.499,-14.4,-18.3,0
-16.8,1.999,-1,-15.8,-18.8,1
-12,1.999,-1,-15.8,-18.8,0
-12.2,-7.99,-10,-23,-24.9,0
-5.12,1.999,0,-16.8,-18.8,0
-7.18,0.7,-1,-20,-23.9,0
-14.9,0.999,0,-23,-24,0
-5.5,0,-1,-23,-23.9,0
-33,3.499,0.499,-14.4,-17.4,3
-40,0.999,0.499,-14.4,-14.9,3
-40,0.499,0,-13.4,-14.4,3
-11.3,-1.99,-2.99,-28.8,-30,0
-11.5,0,-1,-23,-23.9,0
0.7,0.699,-1,-20,-24,4
-7.54,0.7,-1,-20,-24,0
-9.67,0,-1,-23,-23.9,0
-5.31,0.7,-1,-20,-24,0
-8.15,0,-2.99,-19,-23,0
-9.47,-1.99,-2.99,-23,-23,0
-19.83,0,-2.99,-19,-23,1
0.12,0,-2.99,-19,-23,4
-9.92,-1.99,-2.99,-23,-23,0
-1.59,-1.99,-2.99,-23,-23,2
-22.75,-1.99,-2.99,-23,-23,1
-3.97,0.7,-1,-20,-23.9,0
-30.9,0.7,-1,-20,-23.9,3
-11.1,0.999,-2.99,-18.9,-23,0
-17.57,0,-2.99,-16.9,-22.9,1
-8.1,0.7,-1,-20,-23.9,0
-12.4,0,-2.99,-19,-23,0
-15.5,0.999,0,-23,-24,0
-8.02,0,-2.99,-19,-23,0
-20.3,0,-2.99,-19,-23,1
-11.6,-1.99,-2.99,-23,-23,0
-8.77,0.7,-1,-20,-24,0
-9.31,-1.99,-2.99,-23,-23,0
-15.7,0,-1,-23,-23.9,0
-6.43,0,-2.99,-16.9,-22.9,0
-8.56,-1.99,-2.99,-23,-23,0
-6.56,0.999,0,-23,-24,0
-1.01,-1.99,-2.99,-28.8,-30,4
-20.1,-1.99,-2.99,-28.8,-30,0
-9.43,0,-2.99,-19,-23,0
-13.9,0.999,-2.99,-18.9,-23,0
-12.4,0.035,0.035,-40,-40,0
-40,0,-2.99,-16.9,-22.9,3
-2.76,1.999,-1,-15.8,-18.8,0
2.1,1.999,-1,-15.8,-18.8,4
-2.03,0.499,0,-13.4,-14.4,0
-7.87,-1,-1.5,-14.8,-15.8,0
-8.76,0.999,-2.99,-18.9,-23,0
2.13,0.999,-2.99,-18.9,-23,4
-4.65,0.999,-2.99,-18.9,-23,0
-1.81,0.999,-2.99,-18.9,-23,2
-5.99,0,-2.99,-19,-23,0
-2.15,0.999,-2.99,-18.9,-23,2
-1.58,0.999,-2.99,-18.9,-23,2
-9.31,0.999,-2.99,-18.9,-23,0
-14.4,0.7,-1,-20,-23.9,0
-11.4,0.999,-2.99,-18.9,-23,0
2.3,0.999,-2.99,-18.9,-23,4
-19.59,0.999,-2.99,-18.9,-23,1
-7.33,0.999,-2.99,-18.9,-23,0
-10.7,0.699,-1,-20,-23.9,0
-10.4,0.999,-2.99,-18.9,-23,0
-40,0.999,-2.99,-18.9,-23,3
2,1.999,-1,-15.8,-18.8,4
-13.6,1.999,-1,-15.8,-18.8,0
-5.73,-1,-1.5,-14.8,-15.8,0
-3.16,0.499,0,-13.4,-14.4,0
2.3,0.999,-2.99,-18.9,-23,4
-4,0.999,-2.99,-18.9,-23,0
-1.63,0.999,-2.99,-18.9,-23,2
-16.6,0.999,-2.99,-18.9,-23,0
-1.27,0.999,-2.99,-18.9,-23,2
-3.76,0.999,-2.99,-18.9,-23,0
-0.67,0.999,-2.99,-18.9,-23,2
-8.91,0.999,-2.99,-18.9,-23,0
-6.11,0.999,-2.99,-18.9,-23,0
2.13,0.999,-2.99,-18.9,-23,4
0.96,0.999,-2.99,-18.9,-23,4
-13.8,0.999,-2.99,-18.9,-23,0
1,0.999,-2.99,-17.9,-23,4
-5.47,0.999,-2.99,-18.9,-23,0
-8.07,0,-2.99,-19,-23,0
-30.9,0.7,-1,-20,-24,3
-10.9,0.999,-2.99,-18.9,-23,0
-1.37,0.999,-2.99,-18.9,-23,2
-1.8,0.999,-2.99,-18.9,-23,2
-28.8,0,-2.99,-19,-23,3
-6.07,0.999,-2.99,-18.9,-23,0
1.23,0.999,-2.99,-18.9,-23,4
-5.19,0.999,-2.99,-18.9,-23,0
-7.35,0.7,-1,-20,-23.9,0
-5.97,0,-2.99,-16.9,-22.9,0
-5.09,0.7,-1,-20,-24,0
-10.2,0.999,-2.99,-18.9,-23,0
-19.56,0.999,-2.99,-18.9,-23,1
-3.97,0.999,-2.99,-18.9,-23,0
-5.78,-1,-1.5,-16,-16.9,0
-2.16,0.499,0,-13.4,-14.4,0
0.3,0.499,0,-13.4,-14.4,2
-10.4,-1,-1.5,-16,-16.9,0
-8.27,0.999,-2.99,-18.9,-23,0
-11.7,2,0.999,-22,-23,0
-8.19,0.999,-2.99,-18.9,-23,0
0.8,0.999,-2.99,-18.9,-23,2
-16.4,0.999,-2.99,-18.9,-23,0
1,0.999,-2.99,-18.9,-23,4
-5.98,2,0.999,-22,-23,0
-0.38,0.999,-2.99,-18.9,-23,2
-8.6,0.999,-2.99,-18.9,-23,0
1.5,0.999,-2.99,-18.9,-23,4
1.23,0.999,-2.99,-18.9,-23,4
-7.05,0.999,-2.99,-18.9,-23,0
0.99,0.999,-2.99,-18.9,-23,4
1.24,0.999,-2.99,-18.9,-23,4
-25.6,1.999,-1,-15.8,-18.8,3
-5.96,-1,-1.5,-14.8,-15.8,0
-3.53,3.499,0.499,-14.4,-17.4,0
-1.48,0.499,0,-13.4,-14.4,0
-8.08,0,-2.99,-16.9,-22.9,0
-17.7,2,0.999,-22,-23,0
-8.55,0.999,-2.99,-18.9,-23,0
-8.34,2,0.999,-22,-23,0
-6.24,0.999,-2.99,-18.9,-23,0
-9.24,2,0.999,-22,-23,0
-6.97,0,-2.99,-19,-23,0
-7.44,0.699,-1,-20,-24,0
-4.32,2,0.999,-22,-23,0
-9.93,0.999,-2.99,-18.9,-23,0
-1.64,0.999,-2.99,-18.9,-23,2
-7.93,0.999,-2.99,-18.9,-23,0
-13.7,3.9,-6.7,-24.3,-24.5,0
-6.2,0.9,0.4,-14.4,-15,0
-8,3.9,-6.7,-24.3,-24.5,0
-14.5,1,0.5,-16.8,-18.8,0
-3.8,0.5,0,-13.4,-14.1,0
-8.7,0,-0.5,-15.8,-16.5,0
0,0,-0.5,-15.8,-16.5,4
-8,0,-0.5,-15.8,-16.5,0
-8.7,0.9,0.4,-14.4,-15,0
-13.5,1,0.5,-16.8,-18.8,0
-2,0.5,0,-13.4,-14.1,0
4.9,4.9,-3,-23,-24,4
-8,4.9,-3,-23,-24,0
4.9,4.9,-3,-23,-24,4
-15,4.9,-3,-23,-24,0
3.2,4.9,-3,-23,-24,2
-4.4,0.9,-3,-19,-23,0
4.92,4.9,-3,-23,-24,4
-14.3,4.9,-3,-23,-24,0
-9.6,4.9,-3,-23,-24,0
-8.9,0.9,-3,-19,-23,0
-4.8,0.9,-3,-19,-23,0
-14.8,0.9,-3,-19,-23,0
-9,0.9,-3,-19,-23,0
-1.8,0.9,-3,-19,-23,2
-12.3,0.9,-3,-19,-23,0
-7.2,-2,-3,-28.8,-30,0
-8.2,0.9,-3,-19,-23,0
-5.9,0.9,-3,-19,-23,0
-10.6,4.9,-3,-23,-24,0
-15.5,-3,-6,-26.6,-26.6,0
-7,0.9,-3,-19,-23,0
-15.2,4.9,-3,-23,-24,0
-14,0.9,-3,-19,-23,0
-15.5,0.9,-3,-19,-23,0
-12.8,0.9,-3,-19,-23,0
-33,0.9,-3,-19,-23,3
-13.2,0.9,-3,-19,-23,0
-6.7,0.9,-3,-19,-23,0
-20.2,0.9,-3,-19,-23,1
-3.8,0.9,-3,-19,-23,0
0.91,0.9,-3,-19,-23,4
1.3,0.9,-3,-19,-23,4
-7.1,0.9,-3,-19,-23,0
-6.6,0.9,-3,-19,-23,0
-2.3,0.9,-3,-19,-23,2
-5.1,0.9,-3,-19,-23,0
-2.38,0.499,0,-13.4,-14.4,0
-40,-7,-7.5,-22,-23,3
-7.44,3.499,0.499,-14.4,-17.4,0
-9.91,1.999,-1,-15.8,-18.8,0
-18.9,-7.99,-10,-23,-24.9,0
-11.3,-7,-7.5,-22,-23,0
-7.89,1.999,-1,-15.8,-18.8,0
-4.52,1.999,-1,-15.8,-18.8,0
2,1.999,-1,-15.8,-18.8,4
-2.89,0.499,0,-13.4,-14.4,0
-9.96,-1,-1.5,-14.8,-15.8,0
-13.1,-7,-7.5,-22,-23,0
-19,-4,-5.99,-24.9,-26.9,0
-14.3,-7,-7.5,-22,-23,0
-2.18,3.499,0.499,-14.4,-17.4,0
-10.6,1.999,-1,-15.8,-18.8,0
-5.73,3.499,0.499,-14.4,-17.4,0
-11.7,-4,-5.99,-27.9,-30,0
-7.69,3.499,0.499,-14.4,-17.4,0
-10.8,-4,-5.99,-27.9,-30,0
-19.9,-4,-5.99,-27.9,-30,0
-7.12,1.999,-1,-15.8,-18.8,0
-4.47,0.499,0,-13.4,-14.4,0
0.49,0.499,0,-13.4,-14.4,4
-10.5,-7,-7.5,-22,-23,0
-23.5,-4,-5.99,-27.9,-30,0
-2,0.499,0,-13.4,-14.4,0
-2.97,-1,-1.5,-14.8,-15.8,0
-17.3,-7,-7.5,-22,-23,0
-17.5,-7,-7.5,-22,-23,0
-6.3,-7,-7.5,-22,-23,4
-7.4,-7,-7.5,-22,-23,2
-5.42,1.999,-1,-15.8,-18.8,0
-6.12,3.502,0.499,-14.4,-17.3,0
-14.4,-7,-7.5,-22,-23,0
-11.6,-7.99,-10,-23,-24.9,0
-1.83,-1,-1.5,-14.8,-15.8,0
-19.7,-7,-7.5,-22,-23,0
-10.9,-7.99,-10,-23,-24.9,0
-11.5,-1,-1.5,-14.8,-15.8,0
-8.78,-7,-7.5,-22,-23,0
-10.6,-7,-7.5,-22,-23,0
-6.83,0.499,0,-13.4,-14.4,0
-7.22,0.499,0,-13.4,-14.4,0
-4.36,1.999,-1,-15.8,-18.8,0
-10.2,1.999,-1,-15.8,-18.8,0
-12.4,-7,-7.5,-22,-23,0
-5.74,-1,-1.5,-14.8,-15.8,0
-5.19,0,-1,-16,-16.9,0
-9.85,-1.99,-2.99,-28.8,-30,0
-10.8,0.999,0,-23,-24,0
0,0.999,0,-23,-24,0
-40,0.999,0,-23,-24,3
-14.3,3.01,2,-18.8,-20,0
-14.1,3.01,2,-18.8,-20,0
-0.87,0.699,-1,-20,-24,2
-6.46,0.7,-1,-20,-24,0
-13.6,-7.99,-10,-23,-24.9,0
-3.7,0.499,0,-13.4,-14.4,0
-2.31,0,-1,-16,-16.9,0
-11.7,-1.99,-2.99,-23.1,-23.1,0
-11.4,0.999,0,-23,-24,0
-5.36,3.01,2,-18.8,-20,0
-11.6,0,-1,-23,-23.9,0
-7.52,3.01,2,-18.8,-20,0
-9.14,0.7,-1,-20,-24,0
-9.68,0.7,-1,-20,-24,0
-1.53,0.499,0,-13.4,-14.4,0
-9.51,-1,-1.5,-14.8,-15.8,0
-4.74,-1,-1.5,-14.8,-15.8,0
-4.92,0.499,0,-13.4,-14.4,0
-6.16,0.999,0,-23,-24,0
0.26,0.999,0,-23,-24,2
1.12,0.999,0,-23,-24,4
-10.5,0.999,0,-23,-24,0
-7.64,0.999,0,-23,-24,0
-6.66,0,-2.99,-16.9,-22.9,0
-6.42,0.999,0,-23,-24,0
-23.56,0.999,0,-23,-24,1
-11.7,0.999,0,-23,-24,0
0.3,0.999,0,-23,-24,2
-13.1,0.999,0,-23,-24,0
1.25,0.999,0,-23,-24,4
-7.46,-1,-1.5,-14.8,-15.8,0
-1.03,0.499,0,-13.4,-14.4,0
-6.63,0.499,0,-13.4,-14.4,0
-6.1,-7,-7.5,-22,-23,4
-7.98,-1,-1.5,-14.8,-15.8,0
-4.32,-1,-1.5,-14.8,-15.8,0
-6.22,-1,-1.5,-14.8,-15.8,0
-10.1,0.499,0,-13.4,-14.4,0
-7.35,0.999,0,-23,-24,0
-6.74,0.999,0,-23,-24,0
-9.46,0.999,0,-23,-24,0
-6.47,0.7,-1,-20,-24,0
-2.69,0.999,0,-23,-24,0
-10.9,0.999,0,-23,-24,0
-17.2,0.999,0,-23,-24,0
-5.8,3.499,0.499,-14.4,-17.4,0
-7.09,1.999,-1,-15.8,-18.8,0
-2.42,0.499,0,-13.4,-14.4,0
-3.3,0.499,0,-13.4,-14.4,0
-10.3,0.999,0,-23,-24,0
-6.35,0.999,0,-23,-24,0
-4.89,0.699,-1,-20,-23.9,0
-12.8,0.999,0,-23,-24,0
-6.26,0.999,0,-23,-24,0
-12.6,0.999,0,-23,-24,0
-5.27,0.999,0,-23,-24,0
0.374,0.7,-1,-20,-23.9,2
-8.23,0.999,0,-23,-24,0
-6.68,0.999,0,-23,-24,0
-6.77,0.999,0,-23,-24,0
-8.62,0.999,0,-23,-24,0
-7.96,0.499,0,-13.4,-14.4,0
-11.9,-1,-1.5,-14.8,-15.8,0
-3.29,0.499,0,-13.4,-14.4,0
-4.95,0.999,0.499,-14.4,-14.9,0
-8.46,1.999,-1,-15.8,-18.8,0
-1.12,0.499,0,-13.4,-14.4,0
-5.01,0.499,0,-13.4,-14.4,0
-1.72,0,-1,-16,-16.9,0
-12.4,-7.99,-10,-23,-24.9,0
-3.08,0,-1,-16,-16.9,0
-3.96,0.499,0,-13.4,-14.4,0
-7.9,0.999,0,-23,-24,0
-4.26,0.999,0,-23,-24,0
-6.95,0.699,-1,-20,-23.9,0
-7.19,0.7,-1,-20,-24,0
-6.9,0.999,0,-23,-24,0
1.1,0.999,0,-23,-24,4
-8.28,0.999,0,-23,-24,0
1.3,0.999,0,-23,-24,4
-10.2,0.999,0,-23,-24,0
-40,1.999,-1,-15.8,-18.8,3
-1.85,0.999,0.499,-14.4,-14.9,0
-3.09,0.499,0,-13.4,-14.4,0
-8.43,3.499,1.499,-15.4,-17.4,0
-11.7,6.989,6.989,-40,-40,0
-8.29,0.7,-1,-20,-24,0
-10.7,2,0.999,-22,-23,0
-7.79,0.699,-1,-20,-24,0
-7.38,-1.99,-2.99,-28.8,-30,0
-3.22,0.699,-1,-20,-23.9,0
-12.3,1.999,0.999,-30,-31.5,0
-11.1,-1.99,-2.99,-23,-23,0
-4.6,0.035,0.035,-40,-40,0
-13.5,-1.99,-2.99,-28.8,-30,0
-14.7,3.01,2,-18.8,-20,0
-7.15,0.7,-1,-20,-24,0
-7.16,0.7,-1,-20,-23.9,0
-6.25,0.7,-1,-20,-24,0
-5.13,1.999,-1,-15.8,-18.8,0
-26.9,3.499,1.499,-15.4,-17.4,3
-1.17,0.499,0,-13.4,-14.4,0
-7.41,0.999,0.499,-14.4,-14.9,0
-7.94,6.989,6.989,-40,-40,0
-7.63,0,-2.99,-19,-23,0
-10,0.999,0,-23,-24,0
-6.83,0.035,0.035,-40,-40,0
-13.4,0.499,0,-26.9,-27.9,0
-17.8,-1.99,-2.99,-23,-23,0
-6.75,-1.99,-2.99,-23,-23,0
-18.4,0,-1,-23,-23.9,0
-10.4,0.699,-1,-20,-24,0
-15.6,0.7,-1,-20,-23.9,0
-2.49,1.999,-1,-15.8,-18.8,0
-6.04,0.035,0.035,-40,-40,0
-6.56,0.7,-1,-20,-24,0
-7.05,0.7,-1,-20,-24,0
-36.9,0.035,0.035,-40,-40,0
-4.65,0.699,-1,-20,-24,0
-6.8,0,-2.99,-16.9,-22.9,0
-6.1,1.999,-1,-15.8,-18.8,0
-7.41,3.499,0.499,-14.4,-17.4,0
-5.06,0,-2.99,-16.9,-22.9,0
-5.72,0.7,-1,-20,-23.9,0
-4.61,0.699,-1,-20,-23.9,0
-7.57,0,-2.99,-16.9,-22.9,0
-7.09,0,-2.99,-16.9,-22.9,0
0.78,0.699,-1,-20,-23.9,4
-0.58,0.699,-1,-20,-23.9,2
-6.34,0.699,-1,-20,-23.9,0
-4.21,0.7,-1,-20,-24,0
-10,0,-2.99,-16.9,-22.9,0
-14.9,0.699,-1,-20,-24,0
-22.6,0.699,-1,-20,-23.9,1
-8.05,0.699,-1,-20,-23.9,0
-9.79,0.999,0.499,-14.4,-14.9,0
-9.62,-7,-7.5,-22,-23,0
-8.49,0.499,0,-13.4,-14.4,0
-3.99,0,-1,-16,-16.9,0
-6.74,0.999,0.499,-14.4,-14.9,0
-11.9,1.999,-1,-15.8,-18.8,0
-4.17,0.499,0,-13.4,-14.4,0
-4.36,0,-1,-16,-16.9,0
-5.08,-3,-5,-17,-19,0
0.999,0.999,-2.99,-18.9,-23,4
-5.77,0.999,-2.99,-18.9,-23,0
-5.17,0,-2.99,-16.9,-22.9,0
-6.92,0.7,-1,-20,-23.9,0
-9.72,0.699,-1,-20,-23.9,0
-5.03,-3,-6,-17,-20,2
-4.9,0.7,-1,-20,-23.9,0
-8.95,0.699,-1,-20,-24,0
-22.3,0.699,-1,-20,-24,1
-23.93,0.699,-1,-20,-24,1
-5.97,6.989,6.989,-40,-40,0
-6.06,0.7,-1,-20,-24,0
-6.48,0.7,-1,-20,-23.9,0
-13.9,1.999,-1,-15.8,-18.8,0
-2.16,3.499,0.499,-14.4,-17.4,0
-5.7,1.999,-1,-15.8,-18.8,0
-6.82,0.499,0,-13.4,-14.4,0
-4.41,0.7,-1,-20,-23.9,0
-10.8,0.035,0.035,-40,-40,0
-11.9,0.7,-1,-20,-23.9,0
-21.98,0.699,-1,-20,-24,1
0.36,0.699,-1,-20,-24,2
-4.71,0.999,0,-23,-24,0
-12,0.699,-1,-20,-24,0
-15.1,0.999,0,-23,-24,0
-5.02,0.699,-1,-20,-24,0
-8.05,1.999,-1,-15.8,-18.8,0
-5.96,1.999,-1,-15.8,-18.8,0
-2.16,-1,-1.5,-14.8,-15.8,0
-4.06,0,-1,-16,-16.9,0
-40,8.164,8.164,-40,-40,0
-33,0.7,-1,-20,-24,3
-9.23,0.699,-1,-20,-24,0
-5.88,0.7,-1,-20,-23.9,0
-5.18,0.699,-1,-20,-23.9,0
-7.4,0.699,-1,-20,-24,0
-7.64,0.699,-1,-20,-23.9,0
-4.7,0.7,-1,-20,-24,0
-8.89,0.699,-1,-20,-23.9,0
-9.58,0.699,-1,-20,-23.9,0
-12.5,0.699,-1,-20,-24,0
-5.53,0.7,-1,-20,-24,0
-11.2,0.7,-1,-20,-23.9,0
-17.4,0.699,-1,-20,-24,0
-0.48,0.699,-1,-20,-23.9,1
-9.13,0.699,-1,-20,-24,0
-11.8,0.7,-1,-20,-23.9,0
-19.1,0.699,-1,-20,-24,0
-6.55,-2.99,-4,-23.9,-30.9,0
-7.09,0.699,-1,-20,-24,0
0.2,0.699,-1,-20,-24,1
-13.8,0.999,0,-23,-24,0
-6.88,0.7,-1,-20,-24,0
-12.2,0.699,-1,-20,-24,0
-4.27,0.499,0,-13.4,-14.4,0
-8.25,0,-1,-16,-16.9,0
-6.97,0.499,0,-13.4,-14.4,0
-15.6,-4,-5.99,-24.9,-26.9,0
-8.69,1.999,-1,-15.8,-18.8,0
-4.31,0.699,-1,-20,-24,0
-10.4,0.7,-1,-20,-23.9,0
-10.5,0.7,-1,-20,-23.9,0
-6.15,0,-2.99,-16.9,-22.9,0
-5.39,0.7,-1,-20,-24,0
-6.48,0.7,-1,-20,-24,0
-16.3,0.699,-1,-20,-23.9,0
-14,0,-1,-23,-23.9,0
-7.62,0.699,-1,-20,-24,0
-2.51,0.699,-1,-20,-23.9,0
-20,0.999,0,-23,-24,0
-15.4,0.699,-1,-20,-24,0
-10.2,2,0.999,-22,-23,0
-17,0.035,0.035,-40,-40,0
-11.7,0.7,-1,-20,-23.9,0
-20.3,-8,-10,-23,-24.9,0
-3.67,1.999,-1,-15.8,-18.8,0
-5.02,-1,-1.5,-14.8,-15.8,0
-17.8,-8,-10,-23,-24.9,0
-4.92,0.699,-1,-20,-23.9,0
-11.3,0,-2.99,-19,-23,0
-6.07,0.7,-1,-20,-23.9,0
-24.5,-1.99,-2.99,-28.8,-30,0
-7.83,0.7,-1,-20,-23.9,0
-12.9,0.699,-1,-20,-23.9,0
-14,0,-2.99,-16.9,-22.9,0
-4.28,0.699,-1,-20,-23.9,0
-6.99,0.999,0,-23,-24,0
-19.5,0.999,0,-23,-24,0
-18.2,0,-2.99,-16.9,-22.9,1
-14.5,0.999,0,-23,-24,0
-15.2,0.699,-1,-20,-23.9,0
-18.5,0.7,-1,-20,-23.9,0
-5.66,0.999,0,-23,-24,0
-17.8,-7.99,-10,-23,-24.9,0
-11.4,1.999,0,-16.8,-18.8,0
-9.43,-7,-7.5,-22,-23,0
-10.2,-7,-7.5,-22,-23,0
-19.8,0.999,0,-23,-24,0
-10.1,0.999,0,-23,-24,0
-7.09,0.999,0,-23,-24,0
-12.8,-1.99,-2.99,-33.9,-33.9,0
-2.07,0.999,0,-23,-24,0
-2.53,0.999,0,-23,-24,0
-11.6,0.999,0,-23,-24,0
-11.7,0.699,-1,-20,-23.9,0
-11.4,-7.99,-10,-23,-24.9,0
-15.9,-7.99,-10,-23,-24.9,0
-4.03,0.999,0,-23,-24,0
-23.55,0.999,0,-23,-24,1
0.23,0.999,0,-23,-24,2
-10.7,0.999,0,-23,-24,0
0.999,0.999,0,-23,-24,4
-16.3,0.999,0,-23,-24,0
-24,0.999,0,-23,-24,3
-9.88,0.999,0,-23,-24,0
-7.14,0.7,-1,-20,-24,0
-7.89,0.999,0,-23,-24,0
-7.27,0.999,0,-23,-24,0
-19.9,0.999,0,-23,-24,0
-13.4,0.999,0,-23,-24,0
-19.7,0.999,0,-23,-24,0
-15.7,-7,-7.5,-22,-23,0
-10.3,-7,-7.5,-22,-23,0
-22.6,-4,-7,-24,-27.2,0
-4.91,0.999,0,-23,-24,0
-13.2,0.999,0,-23,-24,0
-23.38,0.999,0,-23,-24,1
0.38,0.999,0,-23,-24,2
1,0.999,0,-23,-24,4
-24.6,0.999,0,-23,-24,3
-23.5,0.999,0,-23,-24,1
0.75,0.999,0,-23,-24,2
-6.06,0.999,0,-23,-24,0
-11.3,0.999,0,-23,-24,0
-7.81,0.999,0,-23,-24,0
-6.82,-1,-1.5,-16,-16.9,0
-2.6,1.999,-1,-15.8,-18.8,0
-2.22,0.499,0,-13.4,-14.4,0
-4.67,0.999,-2.99,-18.9,-23,0
-16.5,2,0.999,-22,-23,0
-10.3,0.999,-2.99,-18.9,-23,0
-10,0.035,0.035,-40,-40,0
-5.26,0.999,-2.99,-18.9,-23,0
-8,2,0.999,-22,-23,0
